nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Hardware,100,Sim and Refreshed,100,0,7,0,0.355,nan,nan,nan,nan,nan
8,1111,Simulation,100,Simulation,100,0,7,0,1.0,1.0,0.984375,1.0,0.984375,1.0
8,1111,Simulation,100,Hardware,100,0,7,0,0.25,nan,nan,nan,nan,nan
8,1111,Simulation,100,Refreshed_Simulation,100,0,7,0,0.735,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,100,Hardware,100,0,7,0,0.435,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Simulation,100,0,7,0,0.4775,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Simulation,100,0,7,1,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,100,Refreshed_Simulation,100,0,7,1,0.5175,nan,nan,nan,nan,nan
8,1111,Hardware,100,Sim and Refreshed,100,0,7,1,0.38375,nan,nan,nan,nan,nan
8,1111,Simulation,100,Simulation,100,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,100,Hardware,100,0,7,1,0.25,nan,nan,nan,nan,nan
8,1111,Simulation,100,Refreshed_Simulation,100,0,7,1,0.74,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,100,Hardware,100,0,7,1,0.41,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Simulation,100,0,7,1,0.6425,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Simulation,100,0,7,2,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,100,Refreshed_Simulation,100,0,7,2,0.5175,nan,nan,nan,nan,nan
8,1111,Hardware,100,Sim and Refreshed,100,0,7,2,0.38375,nan,nan,nan,nan,nan
8,1111,Simulation,100,Simulation,100,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,100,Hardware,100,0,7,2,0.25,nan,nan,nan,nan,nan
8,1111,Simulation,100,Refreshed_Simulation,100,0,7,2,0.74,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,100,Hardware,100,0,7,2,0.41,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Simulation,100,0,7,2,0.6425,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Simulation,100,0,7,3,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,100,Refreshed_Simulation,100,0,7,3,0.5175,nan,nan,nan,nan,nan
8,1111,Hardware,100,Sim and Refreshed,100,0,7,3,0.38375,nan,nan,nan,nan,nan
8,1111,Simulation,100,Simulation,100,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,100,Hardware,100,0,7,3,0.25,nan,nan,nan,nan,nan
8,1111,Simulation,100,Refreshed_Simulation,100,0,7,3,0.74,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,100,Hardware,100,0,7,3,0.41,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Simulation,100,0,7,3,0.6425,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Simulation,100,0,7,4,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,100,Refreshed_Simulation,100,0,7,4,0.5175,nan,nan,nan,nan,nan
8,1111,Hardware,100,Sim and Refreshed,100,0,7,4,0.38375,nan,nan,nan,nan,nan
8,1111,Simulation,100,Simulation,100,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,100,Hardware,100,0,7,4,0.25,nan,nan,nan,nan,nan
8,1111,Simulation,100,Refreshed_Simulation,100,0,7,4,0.74,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,100,Hardware,100,0,7,4,0.41,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,100,Simulation,100,0,7,4,0.6425,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Simulation,010,0,7,0,0.49,nan,nan,nan,nan,nan
8,1111,Hardware,010,Refreshed_Simulation,010,0,7,0,0.4725,nan,nan,nan,nan,nan
8,1111,Hardware,010,Sim and Refreshed,010,0,7,0,0.48125,nan,nan,nan,nan,nan
8,1111,Simulation,010,Simulation,010,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,010,Hardware,010,0,7,0,0.265,nan,nan,nan,nan,nan
8,1111,Simulation,010,Refreshed_Simulation,010,0,7,0,0.385,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,010,Hardware,010,0,7,0,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Simulation,010,0,7,0,0.495,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Simulation,010,0,7,1,0.2675,nan,nan,nan,nan,nan
8,1111,Hardware,010,Refreshed_Simulation,010,0,7,1,0.5075,nan,nan,nan,nan,nan
8,1111,Hardware,010,Sim and Refreshed,010,0,7,1,0.3875,nan,nan,nan,nan,nan
8,1111,Simulation,010,Simulation,010,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,010,Hardware,010,0,7,1,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,010,Refreshed_Simulation,010,0,7,1,0.645,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,010,Hardware,010,0,7,1,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Simulation,010,0,7,1,0.5,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Simulation,010,0,7,2,0.2675,nan,nan,nan,nan,nan
8,1111,Hardware,010,Refreshed_Simulation,010,0,7,2,0.5075,nan,nan,nan,nan,nan
8,1111,Hardware,010,Sim and Refreshed,010,0,7,2,0.3875,nan,nan,nan,nan,nan
8,1111,Simulation,010,Simulation,010,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,010,Hardware,010,0,7,2,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,010,Refreshed_Simulation,010,0,7,2,0.645,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,010,Hardware,010,0,7,2,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Simulation,010,0,7,2,0.5,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Simulation,010,0,7,3,0.2675,nan,nan,nan,nan,nan
8,1111,Hardware,010,Refreshed_Simulation,010,0,7,3,0.5075,nan,nan,nan,nan,nan
8,1111,Hardware,010,Sim and Refreshed,010,0,7,3,0.3875,nan,nan,nan,nan,nan
8,1111,Simulation,010,Simulation,010,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,010,Hardware,010,0,7,3,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,010,Refreshed_Simulation,010,0,7,3,0.645,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,010,Hardware,010,0,7,3,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Simulation,010,0,7,3,0.5,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Simulation,010,0,7,4,0.2675,nan,nan,nan,nan,nan
8,1111,Hardware,010,Refreshed_Simulation,010,0,7,4,0.5075,nan,nan,nan,nan,nan
8,1111,Hardware,010,Sim and Refreshed,010,0,7,4,0.3875,nan,nan,nan,nan,nan
8,1111,Simulation,010,Simulation,010,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,010,Hardware,010,0,7,4,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,010,Refreshed_Simulation,010,0,7,4,0.645,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,010,Hardware,010,0,7,4,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,010,Simulation,010,0,7,4,0.5,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Simulation,001,0,7,0,0.2675,nan,nan,nan,nan,nan
8,1111,Hardware,001,Refreshed_Simulation,001,0,7,0,0.0,nan,nan,nan,nan,nan
8,1111,Hardware,001,Sim and Refreshed,001,0,7,0,0.13375,nan,nan,nan,nan,nan
8,1111,Simulation,001,Simulation,001,0,7,0,1.0,0.96875,0.984375,1.0,1.0,0.984375
8,1111,Simulation,001,Hardware,001,0,7,0,0.095,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,7,0,0.0075,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,7,0,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,7,0,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Simulation,001,0,7,1,0.3475,nan,nan,nan,nan,nan
8,1111,Hardware,001,Refreshed_Simulation,001,0,7,1,0.0,nan,nan,nan,nan,nan
8,1111,Hardware,001,Sim and Refreshed,001,0,7,1,0.17375,nan,nan,nan,nan,nan
8,1111,Simulation,001,Simulation,001,0,7,1,1.0,0.984375,1.0,1.0,1.0,0.984375
8,1111,Simulation,001,Hardware,001,0,7,1,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,7,1,0.0075,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,7,1,0.445,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,7,1,0.2525,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Simulation,001,0,7,2,0.3475,nan,nan,nan,nan,nan
8,1111,Hardware,001,Refreshed_Simulation,001,0,7,2,0.0,nan,nan,nan,nan,nan
8,1111,Hardware,001,Sim and Refreshed,001,0,7,2,0.17375,nan,nan,nan,nan,nan
8,1111,Simulation,001,Simulation,001,0,7,2,1.0,0.984375,1.0,1.0,1.0,0.984375
8,1111,Simulation,001,Hardware,001,0,7,2,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,7,2,0.0075,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,7,2,0.445,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,7,2,0.2525,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Simulation,001,0,7,3,0.3475,nan,nan,nan,nan,nan
8,1111,Hardware,001,Refreshed_Simulation,001,0,7,3,0.0,nan,nan,nan,nan,nan
8,1111,Hardware,001,Sim and Refreshed,001,0,7,3,0.17375,nan,nan,nan,nan,nan
8,1111,Simulation,001,Simulation,001,0,7,3,1.0,0.984375,1.0,1.0,1.0,0.984375
8,1111,Simulation,001,Hardware,001,0,7,3,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,7,3,0.0075,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,7,3,0.445,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,7,3,0.2525,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Simulation,001,0,7,4,0.3475,nan,nan,nan,nan,nan
8,1111,Hardware,001,Refreshed_Simulation,001,0,7,4,0.0,nan,nan,nan,nan,nan
8,1111,Hardware,001,Sim and Refreshed,001,0,7,4,0.17375,nan,nan,nan,nan,nan
8,1111,Simulation,001,Simulation,001,0,7,4,1.0,0.984375,1.0,1.0,1.0,0.984375
8,1111,Simulation,001,Hardware,001,0,7,4,0.26,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,7,4,0.0075,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,7,4,0.445,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,7,4,0.2525,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,7,0,0.9979166666666667,0.9973958333333334,0.9895833333333334,0.9947916666666666,0.9921875,0.9921875
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,7,0,0.20166666666666666,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,7,0,1.0,1.0,0.9895833333333334,0.9930555555555556,0.9965277777777778,1.0
8,1111,Hardware Simulation,111,Simulation,111,0,7,0,0.995,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,7,0,1.0,1.0,1.0,1.0,1.0,0.9895833333333334
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,7,0,1.0,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,7,1,1.0,0.9973958333333334,0.9947916666666666,0.9947916666666666,0.9947916666666666,0.9947916666666666
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,7,1,0.3233333333333333,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,7,1,1.0,1.0,0.9930555555555556,0.9965277777777778,1.0,1.0
8,1111,Hardware Simulation,111,Simulation,111,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,7,2,1.0,0.9973958333333334,0.9947916666666666,0.9947916666666666,0.9947916666666666,0.9947916666666666
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,7,2,0.3233333333333333,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,7,2,1.0,1.0,0.9930555555555556,0.9965277777777778,1.0,1.0
8,1111,Hardware Simulation,111,Simulation,111,0,7,2,1.0,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,7,2,1.0,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,7,3,1.0,0.9973958333333334,0.9947916666666666,0.9947916666666666,0.9947916666666666,0.9947916666666666
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,7,3,0.3233333333333333,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,7,3,1.0,1.0,0.9930555555555556,0.9965277777777778,1.0,1.0
8,1111,Hardware Simulation,111,Simulation,111,0,7,3,1.0,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,7,3,1.0,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,7,4,1.0,0.9973958333333334,0.9947916666666666,0.9947916666666666,0.9947916666666666,0.9947916666666666
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,7,4,0.3233333333333333,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,7,4,1.0,1.0,0.9930555555555556,0.9965277777777778,1.0,1.0
8,1111,Hardware Simulation,111,Simulation,111,0,7,4,1.0,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,7,4,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Hardware,010,0,7,0,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,001,0,7,0,0.26,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,011,0,7,0,0.63,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Hardware,100,0,7,0,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,001,0,7,0,0.255,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,101,0,7,0,0.6275,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Hardware,100,0,7,0,0.27,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,010,0,7,0,0.28,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,110,0,7,0,0.275,nan,nan,nan,nan,nan
8,1111,Hardware,011,Hardware,011,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,011,Hardware,100,0,7,0,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,101,Hardware,101,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,101,Hardware,010,0,7,0,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,110,Hardware,110,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,110,Hardware,001,0,7,0,0.255,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Hardware,010,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,001,0,7,1,0.425,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,011,0,7,1,0.7125,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,010,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,010,Hardware,100,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,001,0,7,1,0.4,nan,nan,nan,nan,nan
8,1111,Hardware,010,Hardware,101,0,7,1,0.7,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,001,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,001,Hardware,100,0,7,1,0.425,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,010,0,7,1,0.4,nan,nan,nan,nan,nan
8,1111,Hardware,001,Hardware,110,0,7,1,0.4125,nan,nan,nan,nan,nan
8,1111,Hardware,011,Hardware,011,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,011,Hardware,100,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,101,Hardware,101,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,101,Hardware,010,0,7,1,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,110,Hardware,110,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,110,Hardware,001,0,7,1,0.4,nan,nan,nan,nan,nan
